k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 10 12 0.036 10 1 5 26.124 0.6679 0.076977 0.040448 0 0.0039985 0.015158 0.020985 51.887 58000 0.6528 0.07809 0.039906 22 45 42 45 67 83 105 117 152 153 169 
10 10 12 0.036 10 1 6 26.124 0.6125 0.0866 0.03526 0 0.0037828 0.014859 0.016313 38.924 58000 0.5969 0.083444 0.03481 45 60 53 50 72 99 99 121 150 125 126 
10 10 12 0.036 10 1 7 26.124 0.5581 0.089884 0.031621 0 0.0035838 0.014738 0.012971 30.07 58000 0.5439 0.088211 0.03097 69 62 65 71 81 104 108 122 127 96 95 
10 10 12 0.036 10 1 8 26.124 0.5102 0.090246 0.029015 0 0.0034381 0.014532 0.010713 23.837 58000 0.4956 0.093594 0.028273 89 70 85 67 103 110 106 121 98 78 73 
10 10 12 0.036 10 1 9 26.124 0.4592 0.090646 0.026778 0 0.0033175 0.014329 0.0087833 19.14 58000 0.4509 0.092332 0.026175 117 93 80 94 101 106 107 108 79 57 58 
10 10 12 0.036 10 1 10 26.124 0.4176 0.08948 0.025893 0 0.0032418 0.014774 0.0075295 15.602 58000 0.4113 0.091053 0.024604 146 103 88 105 109 98 102 95 58 45 51 
10 10 12 0.036 10 1 11 26.124 0.3775 0.087471 0.02377 0 0.0031141 0.013953 0.0063593 12.909 58000 0.3735 0.088476 0.023311 182 105 106 115 98 99 94 68 51 42 40 
10 10 12 0.036 10 1 12 26.124 0.3411 0.084926 0.022772 0 0.0031057 0.013807 0.0055288 10.712 58000 0.3361 0.085352 0.022035 212 127 113 109 101 89 82 49 46 41 31 
10 10 12 0.036 10 1 13 26.124 0.3109 0.080472 0.021487 0 0.0029688 0.013463 0.0047322 8.943 58000 0.3049 0.079746 0.020958 234 145 130 100 95 80 71 43 47 29 26 
10 10 12 0.036 10 1 14 26.124 0.2823 0.077134 0.020488 0 0.0029407 0.013194 0.0040408 7.531 58000 0.2785 0.074022 0.020052 277 149 125 98 93 70 62 44 33 26 23 
10 10 12 0.036 10 1 15 26.124 0.257 0.073404 0.020089 0 0.0028308 0.013376 0.0035463 6.418 58000 0.2521 0.069265 0.019329 317 151 120 99 89 64 50 36 31 24 19 
10 10 12 0.036 10 1 16 26.124 0.2354 0.069556 0.019636 0 0.0028087 0.013338 0.0031549 5.531 58000 0.2282 0.064329 0.018778 348 167 111 84 91 58 45 32 27 21 16 
10 10 12 0.036 10 1 17 26.124 0.213 0.064956 0.019323 0 0.0027602 0.013356 0.0028912 4.758 58000 0.2066 0.059156 0.018172 385 171 106 87 75 52 42 28 21 20 13 
