k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time
10 50 6 0.045 4 1.905 0.052 0.0049455 0.059947 867.52 0.054 0.0041253 0.057608
10 50 6 0.045 5 1.905 0.014 0.0014182 0.031334 135.35 0.012 0.0010667 0.027624
10 50 6 0.045 6 1.905 0.005 0.00068182 0.02156 17.36 0.003 0.00029394 0.021058
10 50 6 0.045 7 1.905 0.001 0.0001 0.019644 1.86 0 0 0.02043
10 50 6 0.045 8 1.905 0 0 0.019798 0.17 0 0 0.020452
10 50 6 0.045 9 1.905 0 0 0.019653 0.02 0 0 0.020379
10 50 6 0.045 10 1.905 0 0 0.019465 0 0 0 0.020368
10 50 6 0.045 11 1.905 0 0 0.019724 0 0 0 0.020371
10 50 6 0.045 12 1.905 0 0 0.019654 0 0 0 0.020367
10 50 6 0.045 13 1.905 0 0 0.019459 0 0 0 0.020376
10 50 6 0.045 14 1.905 0 0 0.019462 0 0 0 0.020474
10 50 6 0.045 15 1.905 0 0 0.019471 0 0 0 0.020372
10 50 6 0.045 17 1.905 0 0 0.020119 0 0 0 0.020358
10 50 6 0.045 20 1.905 0 0 0.019654 0 0 0 0.020584
10 50 6 0.045 25 1.905 0 0 0.019387 0 0 0 0.020374
10 50 6 0.045 30 1.905 0 0 0.019686 0 0 0 0.020746
10 50 6 0.045 35 1.905 0 0 0.019386 0 0 0 0.020733
10 50 6 0.045 40 1.905 0 0 0.020069 0 0 0 0.020757
10 50 6 0.045 45 1.905 0 0 0.01982 0 0 0 0.020365
10 50 6 0.045 50 1.905 0 0 0.019408 0 0 0 0.020353
10 50 7 0.045 1 2.03772 0.571 0.025312 1.1249 32236 0.559 0.020625 1.1034
10 50 7 0.045 2 2.0377 0.208 0.016703 0.21372 5966.2 0.187 0.01488 0.21121
10 50 7 0.045 3 2.0377 0.047 0.0037283 0.045052 775.04 0.039 0.0034131 0.043052
10 50 7 0.045 4 2.0377 0.005 0.0004798 0.020358 78.77 0.009 0.0010293 0.017376
10 50 7 0.045 5 2.0377 0 0 0.01379 6.6 0 0 0.012934
10 50 7 0.045 6 2.0377 0 0 0.013148 0.44 0 0 0.012988
10 50 7 0.045 7 2.0377 0 0 0.012599 0.03 0 0 0.012611
10 50 7 0.045 8 2.0377 0 0 0.01241 0.01 0 0 0.012884
10 50 7 0.045 9 2.0377 0 0 0.013015 0.01 0 0 0.012907
10 50 7 0.045 10 2.0377 0 0 0.012856 0 0 0 0.012767
10 50 7 0.045 11 2.0377 0 0 0.012243 0 0 0 0.012615
10 50 7 0.045 12 2.0377 0 0 0.012246 0 0 0 0.012622
10 50 7 0.045 13 2.0377 0 0 0.012171 0 0 0 0.012624
10 50 7 0.045 14 2.0377 0 0 0.012518 0 0 0 0.012614
10 50 7 0.045 15 2.0377 0 0 0.012085 0 0 0 0.012625
10 50 7 0.045 17 2.0377 0 0 0.012085 0 0 0 0.01262
10 50 7 0.045 20 2.0377 0 0 0.012257 0 0 0 0.01262
10 50 7 0.045 25 2.0377 0 0 0.012865 0 0 0 0.012824
10 50 7 0.045 30 2.0377 0 0 0.012251 0 0 0 0.012615
10 50 7 0.045 35 2.0377 0 0 0.012331 0 0 0 0.012621
10 50 7 0.045 40 2.0377 0 0 0.012667 0 0 0 0.012614
10 50 7 0.045 45 2.0377 0 0 0.01231 0 0 0 0.012618
10 50 7 0.045 50 2.0377 0 0 0.012115 0 0 0 0.012608
10 50 8 0.045 1 2.19846 0.339 0.025433 0.62009 17688 0.36 0.022626 0.59641
10 50 8 0.045 2 2.1985 0.068 0.0072485 0.069701 1719.3 0.079 0.0081404 0.068761
10 50 8 0.045 3 2.1985 0.011 0.00098889 0.017709 116.92 0.008 0.00094545 0.01549
