k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time
10 50 6 0.036 6 0.1451 0.9946 0.00083167 0.083774 374.98 0.9959 0.00073392 0.082404
10 50 6 0.036 7 0.1451 0.991 0.0016206 0.076123 321.16 0.9915 0.0016394 0.075298
10 50 6 0.036 8 0.1451 0.9862 0.0028524 0.070364 275.88 0.9856 0.0032359 0.069205
10 50 6 0.036 9 0.1451 0.9776 0.0055638 0.064885 237.47 0.9771 0.0058915 0.064005
10 50 6 0.036 10 0.1451 0.9658 0.010221 0.060596 204.43 0.967 0.0090601 0.059716
10 50 6 0.036 11 0.1451 0.9519 0.016373 0.056652 175.85 0.9545 0.013473 0.055765
10 50 6 0.036 12 0.1451 0.9359 0.022504 0.053142 151.41 0.9373 0.0211 0.052783
10 50 6 0.036 13 0.1451 0.9151 0.030392 0.050322 130.13 0.9166 0.030355 0.049711
10 50 6 0.036 14 0.1451 0.8933 0.038704 0.047615 111.68 0.8926 0.040526 0.04717
10 50 6 0.036 15 0.1451 0.8655 0.051772 0.045332 95.566 0.8643 0.052948 0.044798
10 50 6 0.036 16 0.1451 0.8337 0.064359 0.043398 81.419 0.8346 0.064427 0.043093
10 50 6 0.036 17 0.1451 0.7986 0.076374 0.042699 69.258 0.802 0.076893 0.041782
10 50 6 0.036 20 0.1451 0.6828 0.11079 0.038136 41.44 0.6817 0.11297 0.037061
10 50 7 0.036 1 0.166064 0.9996 3.988e-05 0.16307 824.87 1 0 0.16202
10 50 7 0.036 2 0.16606 0.9989 0.0001089 0.11674 505.69 0.9994 5.97e-05 0.11563
10 50 7 0.036 3 0.16606 0.9958 0.0005429 0.095359 367.45 0.9966 0.00048893 0.094014
10 50 7 0.036 4 0.16606 0.9907 0.0018053 0.082202 281.88 0.9908 0.001617 0.077749
10 50 7 0.036 5 0.16606 0.9807 0.0039214 0.066636 222.06 0.9838 0.0030406 0.064685
10 50 7 0.036 6 0.16606 0.9664 0.0084395 0.059526 177.1 0.9696 0.0069027 0.058147
10 50 7 0.036 7 0.16606 0.947 0.014886 0.054668 142.22 0.9519 0.012889 0.053446
10 50 7 0.036 8 0.16606 0.9232 0.024106 0.050784 114.78 0.9301 0.020785 0.049967
10 50 7 0.036 9 0.16606 0.8968 0.035746 0.047656 93.268 0.8994 0.032312 0.046987
10 50 7 0.036 10 0.16606 0.8653 0.047573 0.045489 76.067 0.8691 0.045361 0.044362
10 50 7 0.036 11 0.16606 0.8276 0.06142 0.043139 61.88 0.8284 0.059753 0.042158
