k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train n_subsample val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 40 14 0.0104 50 1 0.000375 211.01 0.9073 0.024942 2.2282 0 0.038092 0.078624 2.111 575.67 98000 100 0.9182 0.02173 2.1174 0 2 1 13 11 20 36 59 81 161 616 
10 40 14 0.0104 50 1 0.0005 211.01 0.8817 0.033228 1.5796 0 0.036041 0.073796 1.4692 429.74 98000 100 0.896 0.029353 1.5456 1 2 10 11 18 32 45 59 103 167 552 
10 40 14 0.0104 50 1 0.00075 211.01 0.8299 0.048845 0.96326 0 0.034503 0.070145 0.85817 267.96 98000 100 0.8483 0.043961 0.95568 2 8 16 25 36 44 57 84 111 168 449 
10 40 14 0.0104 50 1 0.001 211.01 0.7808 0.064716 0.68494 0 0.033297 0.068558 0.58267 188.57 98000 100 0.8022 0.057773 0.68243 5 20 30 34 37 64 80 80 125 132 393 
10 40 14 0.0104 50 1 0.001375 211.01 0.7123 0.084423 0.46947 0 0.031173 0.067741 0.37015 123.66 98000 100 0.7347 0.07398 0.47001 23 34 38 50 54 87 79 99 93 129 314 
10 40 14 0.0104 50 1 0.00175 211.01 0.6512 0.095394 0.35373 0 0.030402 0.066025 0.25691 87.51 98000 100 0.6697 0.089822 0.35523 33 47 60 63 76 95 80 88 90 119 249 
10 40 14 0.0104 50 1 0.0025 211.01 0.5479 0.11113 0.23809 0 0.029095 0.065379 0.14321 49.264 98000 100 0.5644 0.1073 0.23849 71 88 91 87 77 84 77 80 75 102 168 
10 40 14 0.0104 50 1 0.00375 211.01 0.4091 0.11334 0.16108 0 0.027823 0.064402 0.068396 22.615 98000 100 0.4148 0.10837 0.15984 173 131 119 91 78 64 59 61 74 56 94 
10 40 14 0.0104 50 1 0.005 211.01 0.2968 0.10003 0.12859 0 0.027064 0.063729 0.037323 11.571 98000 100 0.3055 0.095275 0.12685 317 149 99 86 59 62 50 53 34 36 55 
10 40 14 0.0104 50 1 0.0075 211.01 0.1448 0.056269 0.10269 0 0.026819 0.062285 0.013162 3.54 98000 100 0.1457 0.052554 0.10015 586 107 84 66 42 32 20 19 16 14 14 
10 40 14 0.0104 50 1 0.01 211.01 0.059 0.023863 0.092259 0 0.025995 0.060988 0.0049671 1.181 98000 100 0.0585 0.020588 0.091196 794 73 50 27 14 16 8 4 6 4 4 
10 40 15 0.0104 50 1 1e-07 277.704 0.9714 0.0061682 11.466 0 0.066337 0.26669 11.131 2609.4 98000 100 0.9759 0.0051543 11.446 0 0 0 0 1 4 10 21 28 101 835 
10 40 15 0.0104 50 1 1.375e-07 277.7 0.9714 0.0061682 10.272 0 0.065706 0.27152 9.9337 2609.4 98000 100 0.9759 0.0051543 10.305 0 0 0 0 1 4 10 21 28 101 835 
10 40 15 0.0104 50 1 1.75e-07 277.7 0.9714 0.0061682 11.509 0 0.069663 0.23948 11.198 2609.4 98000 100 0.9759 0.0051543 12.281 0 0 0 0 1 4 10 21 28 101 835 
10 40 15 0.0104 50 1 2.5e-07 277.7 0.9714 0.0061682 10.924 0 0.066837 0.32142 10.534 2609.4 98000 100 0.9759 0.0051543 9.523 0 0 0 0 1 4 10 21 28 101 835 
10 40 15 0.0104 50 1 3.75e-07 277.7 0.9714 0.0061682 9.3545 0 0.054203 0.23224 9.0668 2609.4 98000 100 0.9759 0.0051543 9.3058 0 0 0 0 1 4 10 21 28 101 835 
10 40 15 0.0104 50 1 5e-07 277.7 0.9714 0.0061682 9.2469 0 0.054242 0.17711 9.0143 2609.4 98000 100 0.9759 0.0051543 9.3527 0 0 0 0 1 4 10 21 28 101 835 
10 40 15 0.0104 50 1 7.5e-07 277.7 0.9714 0.0061682 9.2604 0 0.05409 0.17425 9.0308 2609.4 98000 100 0.9759 0.0051543 9.3797 0 0 0 0 1 4 10 21 28 101 835 
10 40 15 0.0104 50 1 1e-06 277.7 0.9714 0.0061682 9.224 0 0.053111 0.12991 9.0398 2609.4 98000 100 0.9759 0.0051543 9.3059 0 0 0 0 1 4 10 21 28 101 835 
10 40 15 0.0104 50 1 1.375e-06 277.7 0.9714 0.0061682 9.2119 0 0.052976 0.15374 9.004 2609.4 98000 100 0.9759 0.0051543 9.3167 0 0 0 0 1 4 10 21 28 101 835 
10 40 15 0.0104 50 1 1.75e-06 277.7 0.9714 0.0061682 9.2003 0 0.053188 0.1249 9.0211 2609.4 98000 100 0.9759 0.0051543 9.4122 0 0 0 0 1 4 10 21 28 101 835 
10 40 15 0.0104 50 1 2.5e-06 277.7 0.9714 0.0061682 9.208 0 0.052952 0.153 9.0008 2609.4 98000 100 0.9759 0.0051543 9.2336 0 0 0 0 1 4 10 21 28 101 835 
10 40 15 0.0104 50 1 3.75e-06 277.7 0.9714 0.0061682 9.2273 0 0.052841 0.1093 9.064 2609.4 98000 100 0.9759 0.0051543 9.2246 0 0 0 0 1 4 10 21 28 101 835 
10 40 15 0.0104 50 1 5e-06 277.7 0.9714 0.0061682 9.2162 0 0.05329 0.1472 9.0146 2608.2 98000 100 0.9759 0.0051543 9.3172 0 0 0 0 1 4 10 21 28 101 835 
10 40 15 0.0104 50 1 7.5e-06 277.7 0.9714 0.0061682 9.2838 0 0.053194 0.13922 9.0902 2604 98000 100 0.9759 0.0051543 9.2933 0 0 0 0 1 4 10 21 28 101 835 
10 40 15 0.0104 50 1 1e-05 277.7 0.9714 0.0061682 9.1373 0 0.052752 0.1083 8.9751 2595.1 98000 100 0.9759 0.0051543 9.1749 0 0 0 0 1 4 10 21 28 101 835 
10 40 15 0.0104 50 1 1.375e-05 277.7 0.9711 0.006201 9.1765 0 0.053344 0.13181 8.9903 2575.4 98000 100 0.9757 0.0051847 9.1482 0 0 0 0 1 4 10 21 29 102 833 
10 40 15 0.0104 50 1 1.75e-05 277.7 0.9711 0.006201 9.0157 0 0.054376 0.1517 8.8083 2551.1 98000 100 0.9757 0.0051847 9.1578 0 0 0 0 1 4 10 21 29 102 833 
10 40 15 0.0104 50 1 2.5e-05 277.7 0.9705 0.006246 8.7736 0 0.052697 0.10728 8.6125 2496.1 98000 100 0.9755 0.005255 8.8065 0 0 0 0 1 4 10 21 30 106 828 
10 40 15 0.0104 50 1 3.75e-05 277.7 0.9692 0.0064578 8.3619 0 0.053048 0.10617 8.2016 2382.2 98000 100 0.9748 0.0054905 8.4425 0 0 0 0 1 4 11 20 35 108 821 
