k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 10 15 0.0104 10 1 175 4.5478 0 0 0.05958 0 0.038845 0.020469 4.4958e-05 0 98000 0 0 0.058937 1000 0 0 0 0 0 0 0 0 0 0 
10 10 15 0.0104 10 1 200 4.5478 0 0 0.059972 0 0.039199 0.020499 4.3457e-05 0 98000 0 0 0.058601 1000 0 0 0 0 0 0 0 0 0 0 
10 10 15 0.0104 10 1 250 4.5478 0 0 0.059456 0 0.03882 0.020377 4.3323e-05 0 98000 0 0 0.058958 1000 0 0 0 0 0 0 0 0 0 0 
10 10 15 0.0104 10 1 300 4.5478 0 0 0.058898 0 0.038605 0.020034 4.3036e-05 0 98000 0 0 0.05875 1000 0 0 0 0 0 0 0 0 0 0 
10 10 15 0.0104 10 1 400 4.5478 0 0 0.059875 0 0.039182 0.020427 4.3494e-05 0 98000 0 0 0.059246 1000 0 0 0 0 0 0 0 0 0 0 
10 10 15 0.0104 10 1 500 4.5478 0 0 0.059805 0 0.03919 0.020349 4.3309e-05 0 98000 0 0 0.058876 1000 0 0 0 0 0 0 0 0 0 0 
10 10 15 0.0104 10 1 750 4.5478 0 0 0.059225 0 0.03884 0.020118 4.4343e-05 0 98000 0 0 0.058473 1000 0 0 0 0 0 0 0 0 0 0 
10 10 15 0.0104 10 1 1000 4.5478 0 0 0.059098 0 0.038731 0.020108 4.2824e-05 0 98000 0 0 0.058462 1000 0 0 0 0 0 0 0 0 0 0 
10 10 15 0.0104 10 1 1250 4.5478 0 0 0.059517 0 0.038888 0.020362 4.271e-05 0 98000 0 0 0.058481 1000 0 0 0 0 0 0 0 0 0 0 
10 10 15 0.0104 10 1 1500 4.5478 0 0 0.059638 0 0.039113 0.020255 4.356e-05 0 98000 0 0 0.058492 1000 0 0 0 0 0 0 0 0 0 0 
10 10 15 0.0104 10 1 2000 4.5478 0 0 0.058963 0 0.038637 0.020062 4.3077e-05 0 98000 0 0 0.058481 1000 0 0 0 0 0 0 0 0 0 0 
10 15 13 0.0104 10 1 1 4.12075 0.9582 0.0065193 3.2327 0 0.13507 0.050411 3.0467 720.63 98000 0.9618 0.0070878 3.4799 0 0 0 1 1 1 6 19 65 189 718 
